M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,Y.1,Y.2,Y.3,Y.4,Y.5,Y.6,Y.7,Y.8,Y.9,Y.10,Y.11,Y.12,X,Z
-1.571183074,0.826628598,-0.487498361,2.283415411,3.617037686,3.790514518,5.277478734,6.630082732,7.557799148,7.561969718,9.550844059,10.66093833,9.358428336,8.933632733,9.867066648,9.200280226,8.900279699,9.893899026,8.062512587,9.176426066,9.40051508,8.237790379,8.929027668,8.757419445,1,1.891734576
-0.756844026,0.741735099,2.306929537,6.016278972,6.997750238,9.699921725,12.14133864,14.77242255,16.99152254,19.35490441,21.426267,23.24827254,11.83228804,11.64099755,11.29123849,10.59685133,9.302038308,9.534816172,9.030449985,7.532557265,8.594846841,7.6493013,6.852486571,6.289697371,1,-0.729945492
-1.010514158,-0.949336381,-0.184540329,-1.415414925,-2.001910363,-1.475103571,-2.017823481,-2.343891513,-3.36895057,-2.677968585,-2.912610694,-3.435457489,5.657798907,6.580298087,6.356911749,6.884834817,6.569944726,6.789934797,6.430831259,6.270704741,6.684928143,6.717250667,7.644720222,7.523621013,0,-2.374818863
0.607302764,0.73360525,-0.538972824,-0.250888282,-1.381960388,-0.408443964,-0.637087406,-0.751991651,-1.451309346,-1.385821427,-3.028038103,-1.671942169,2.539506064,2.007645102,2.816790262,3.145877136,3.900103124,4.05313046,4.804611133,5.139439906,5.637453333,5.414009015,6.987883639,7.15461535,0,0.034156057
0.577793552,-0.428757102,-0.094699141,-0.502047393,-0.926575106,-1.675685967,-1.553793434,-0.467400328,-2.545495387,-1.708015591,-1.525364446,-2.708941316,17.92961432,15.99676928,15.47535308,15.46232497,13.09822157,12.29656551,11.99558298,11.54522719,9.914328053,9.379820344,8.549575949,6.867407082,0,1.727035885
0.629227968,1.19454569,-0.130373931,-1.291277789,-0.362032024,-0.873419215,-0.965842254,-1.6776756,-2.574088306,-1.780181905,-2.234247937,-2.082795225,1.245730896,1.9634191,2.579363994,3.248663628,3.342435928,4.544231947,4.391942344,5.492226808,5.604131932,6.862228954,7.158032808,7.562422163,0,1.345935706
1.190399262,-0.596034337,-0.438389778,-1.60899643,-2.883276895,-2.551162809,-4.212030185,-4.187008931,-4.778257879,-5.567073567,-7.860627305,-8.125414791,8.726082146,8.303815771,8.553075406,8.256627335,8.107516825,8.120831739,8.274014059,7.518674895,7.331135154,7.153866891,7.005097084,6.733077352,0,0.868430622
0.833955619,1.123725543,-0.342838758,-1.188576035,-0.036327019,-1.027999032,-1.864088768,-2.334172564,-2.878784708,-4.941405818,-4.22797448,-2.731423079,11.01601445,10.66248676,10.03078784,10.73040184,9.912112569,7.834370517,9.481264233,9.751184146,7.920759549,8.035324166,7.618451576,7.63144092,0,-0.530248708
-1.227441548,-0.041621267,1.514371223,2.472821435,5.406145039,6.749093927,9.218685182,8.957915638,11.53775363,12.14364476,14.47100313,15.64305092,-0.924267065,-1.280237067,-0.055199199,0.724427115,1.951683315,2.836987341,4.094487889,3.96925708,4.950865737,6.477473564,6.167476379,7.515397893,1,-0.655504658
-1.16856013,-1.040330873,-1.21551174,-0.201332781,1.152029117,0.351505909,1.694761775,2.186145087,2.40595348,3.378406386,3.800888507,4.422175944,1.42309522,2.429356022,2.904898501,3.107609621,2.734895764,5.495301153,4.35865397,5.618560467,6.131438989,5.679809687,7.255422378,7.695375326,0,0.237354559
-1.512245557,-1.217355518,-2.154209353,-2.366372168,-3.031843892,-3.320549048,-5.1824915,-5.568479661,-5.70332594,-8.239388864,-7.378654148,-9.306448855,11.53873634,11.04539889,10.97836176,10.78349305,9.753448633,10.65625512,9.828636017,8.681354761,8.551981153,8.808344845,7.856930023,7.984387367,0,0.089766942
-1.336878051,-1.79178073,-1.761931243,1.847579832,2.64638216,2.667958072,3.407113069,5.215677044,6.920124276,6.0767113,7.184607517,9.2852719,8.203624534,8.305209067,8.46764482,8.578112367,7.527364554,7.130796412,7.45921783,7.772050657,6.695792203,6.052221047,6.697837386,7.054791614,1,-0.07934389
0.105321441,-0.797995844,0.015470233,0.78771385,-1.046507308,0.85267996,1.510209167,-0.681809861,0.923339451,1.267979047,1.311464004,1.391573588,2.296395917,1.064300882,2.342131813,3.485695215,4.310807132,4.423739392,4.655567368,6.222184259,6.649001193,7.708864859,8.834759122,8.857920584,0,-0.661591084
0.813091946,0.964841304,1.567237348,1.805363697,1.491598653,1.203852358,0.017894674,0.947852272,0.625174147,0.413660277,-0.051258996,0.553286905,3.145523328,3.321276928,3.528228531,3.670777919,4.614429615,4.510228886,5.620084573,4.843625631,6.06169699,6.510912522,6.994866112,6.602721767,0,1.108826277
0.986485038,1.593092261,-0.413580554,-2.548749078,-2.458015454,-2.712098942,-3.868816216,-3.521372263,-5.33409977,-5.174176802,-6.308647727,-6.990526887,10.82429279,10.18853664,9.783928034,9.830586328,9.298203501,8.961054939,8.119578399,8.16449792,8.517178415,8.164301323,7.658782981,6.47722109,0,2.057096817
-3.14839801,-0.767440905,2.233153622,5.653065605,6.10724883,9.277459326,11.95153044,13.99662237,15.75398161,16.88689573,19.30768498,22.21971223,-0.77373473,0.110932915,-0.241166207,1.818792677,2.648301189,2.38681629,3.538559968,4.0169609,6.615917223,6.123019646,6.756408164,7.512094872,1,-0.051042285
-1.022520623,1.331333411,2.810040161,7.022414024,8.865064897,10.33502084,13.24261178,16.87637069,17.03160189,20.43479656,22.91560943,25.63252825,3.090793675,2.73665059,3.586346524,4.006787149,4.378822668,4.249850949,4.225536957,5.020511681,5.215080014,5.599202402,5.681728428,6.758276044,1,-1.040303387
-0.698811405,-0.887113793,-1.329989445,0.134715773,-0.60149069,-1.183833592,-2.481548466,-0.727970954,-1.468830955,-1.07945529,-2.203607483,-2.601443514,-2.189555074,-0.75288345,-1.007637798,0.571362383,1.632957478,2.537707804,3.313829656,4.24188214,4.332707539,5.609216353,5.211940685,6.940618594,0,-1.046364068
0.263593098,2.458951983,2.643768338,4.635270615,6.159300858,8.486152281,11.05070034,11.81029599,13.47008547,15.71620394,18.50986921,19.52560415,0.927837469,1.56700866,1.492007345,2.493329689,2.517977044,3.111462527,3.873354137,4.139534978,4.551555587,4.816035643,5.102690521,5.663591948,1,0.528100519
-2.569423305,1.026740672,2.167547155,4.560167443,8.395740051,9.45108442,11.90392419,13.73751123,15.55081997,18.56462236,20.94538828,23.64585579,5.692196569,5.681602298,6.068780575,5.666176569,6.174104172,6.011917435,6.381634181,6.142482325,6.736707509,6.262583266,6.672643749,6.158979397,1,-0.019886186
-2.303392736,0.102064762,2.397747324,6.69856555,8.36034154,12.06756148,14.89236839,18.2385853,21.29166804,24.056531,27.65323786,31.1753776,3.744858877,4.380828006,5.16079596,5.759653515,4.394906144,6.123406389,5.933708039,6.214591973,7.090421078,6.32054858,6.830324849,6.786911729,1,-0.883065551
-2.52091055,-1.017406907,0.179228135,1.529220038,0.592028446,-0.331562398,0.916752826,-0.062265264,-2.25537988,1.389769487,0.31256806,0.322097923,7.056954044,7.587644697,9.143108542,7.294019154,7.623735864,7.664866437,8.845812792,7.677311352,6.929717284,6.925582045,7.885024683,7.899992718,0,0.50903038
-2.883262253,0.691398407,1.614489218,3.13937267,4.431564118,7.09811435,7.823517659,10.2413368,12.08660776,13.45115045,13.31474277,16.10268538,-2.000320917,-1.383146184,-0.010701619,1.283560251,2.128882773,3.957885198,4.292578818,4.02510375,5.823189797,7.526768946,7.822056371,8.4582076,0,0.605138579
0.952951873,0.38220996,0.56555093,1.399523473,0.380875449,0.715092795,-0.500673674,-0.590280668,0.299240588,-0.25559956,0.096405626,0.986938298,-2.791176184,-1.994910852,-1.01233672,-0.538356212,-0.205225162,0.937426289,2.779033396,4.193199672,4.624068715,6.039123329,6.242510832,6.773473296,0,1.960864103
1.083625769,0.20101366,1.867750355,0.487479259,0.189918573,-0.014723997,-1.491827678,-2.398465417,-2.315346955,-3.379874222,-3.014417965,-3.452077993,12.80262138,12.7021104,11.1411091,11.31284257,10.80854915,9.251501781,9.431722762,9.212883995,8.9043895,8.191681757,8.106320821,7.036518744,0,0.905611334
1.912897121,1.103613576,1.420761698,0.619039616,-0.590969718,-0.383201071,-1.126337321,-0.516625563,-1.117201189,-1.020614208,-2.82592294,-2.272824832,-1.253784587,-0.69949772,0.855175402,0.729790617,1.811635953,2.787097374,2.598330422,3.060146995,4.687170784,4.822940851,5.047760562,5.979816822,0,-0.549298883
-0.324033571,1.126710879,1.782308203,1.991275817,4.631710888,4.915015303,6.020346265,8.046112699,8.683547907,9.782565937,11.07232919,12.58598905,4.992704504,4.800593224,4.86577238,4.553135334,4.818810612,5.53270587,5.309964276,5.735410562,6.621604218,5.731839583,5.477896338,6.521215632,0,-0.023117964
-0.964545516,-0.917557325,3.937758043,4.622388368,8.688144391,11.50603069,15.14096789,16.50228786,19.93470799,21.93725906,25.39322087,26.88654739,4.207368826,4.69931306,3.976585599,4.913205438,4.482081186,4.571869441,4.876173778,4.932365757,4.830919375,5.694588459,5.99462542,5.635971242,1,0.478341124
-0.11922763,0.617982592,0.849118713,3.228091874,3.120282573,3.478307151,3.607059165,5.363723532,7.822153975,8.793723455,9.268427287,8.79067162,8.264404991,8.532453604,8.018810321,8.420983778,7.759103399,9.269842069,9.020986147,8.236171087,9.488383603,7.618221297,9.141763143,10.10747146,0,-0.873058261
-3.895562469,-1.496044764,1.757127783,3.241185929,6.498505533,7.962126001,11.72514587,14.36369617,15.86532378,17.9898364,20.17273736,23.2407433,4.090678116,3.17157117,3.406746467,3.290718313,3.85558065,3.809149518,5.219166491,5.629125303,5.377665969,5.876951211,7.010564097,6.361080993,1,0.569646067
1.073282742,2.935935342,2.281551313,5.814446697,5.651270007,7.812159068,9.951909453,10.55363985,12.63194776,16.09229225,16.73434893,17.39595043,-0.186040174,-0.737079023,-0.083857674,0.157568645,0.707777385,2.927035311,2.706897023,2.710840989,4.128597474,4.296253685,5.331584151,6.197006057,1,0.955827388
2.110693059,0.829592012,-0.463269742,-1.211069751,-1.760141477,-2.875343886,-4.481774627,-6.403637708,-6.791523531,-7.972044582,-11.34764954,-10.81710361,18.42184085,17.33673027,15.87414747,16.04443441,14.61326408,12.0408887,10.60254196,10.54637293,8.881015716,7.584577845,6.662111401,6.046683694,0,-1.436036718
-1.620924501,0.58202938,4.551103889,6.142548519,8.440247492,9.859254682,13.38716879,15.29477599,15.62298746,18.19387968,20.45112726,22.57075402,8.503748272,7.300952464,6.978163776,6.966664395,6.530998457,7.166041909,6.322068772,6.449588506,7.042615647,5.685295272,5.759875883,5.737284574,1,-0.413784678
-1.477975825,-0.020986322,2.470701784,4.913745149,7.723992983,10.65638341,13.3291755,14.05831777,16.64554005,19.16219602,21.91844645,24.02630485,2.234883565,2.297275323,3.724939823,3.847673555,3.194700088,3.896320541,4.077891747,4.415800022,4.365847919,4.428265021,4.11635589,5.11505036,1,0.355267186
-0.678442494,-0.146082582,-0.226539818,0.013334187,0.216330768,1.305169156,1.701219186,2.158747241,3.701793044,3.669220431,2.867983064,3.831985196,1.818616815,3.05428668,1.506413987,3.152070573,4.516830037,4.108789072,5.341186956,6.002879229,6.130559581,6.575220318,7.531018067,8.309142146,0,-0.361610044
0.510522847,1.588383534,3.738793494,3.04142202,5.790840962,5.15288729,6.708023441,8.266367436,8.364324183,10.58825736,10.79841817,11.40631188,1.890530666,1.787197916,1.849725765,1.998275434,2.619921442,2.580015405,3.668435073,3.441561268,4.720670867,4.121415576,4.352574596,5.89980766,1,0.818914378
-2.639668529,0.015544739,0.647760887,2.00236386,2.677735446,4.647055628,5.530957342,7.996184552,8.255547957,10.50945393,10.76904158,11.71225649,5.363136212,5.407141011,6.501485466,6.162818962,6.326591176,5.932049818,6.662632547,7.809318051,6.937713076,8.012989694,8.053557726,8.267058759,1,1.131507274
-1.308403697,0.48003893,2.033446789,3.724843425,5.464925182,8.686347002,10.55153185,12.58382649,13.29955329,15.9528891,18.75278142,20.72693435,5.716382302,6.770469117,6.75143221,6.340431782,6.056815876,7.208383105,7.239534101,7.373937518,6.882353429,7.040604189,7.142018438,8.541179701,1,-0.581575486
-0.915724463,-1.308435234,-0.072493687,-1.377981967,0.196429828,-0.661603895,-0.485478253,0.935155322,1.443793014,0.310686688,0.971617063,0.613892348,7.690404701,7.330715013,6.697694424,7.544106116,7.77479792,7.816061822,8.184554715,6.533465164,7.579380944,7.713324969,7.996108448,7.65150429,0,-0.546886107
0.232088014,-1.22356469,-1.773615599,-2.26939528,-3.217679822,-4.254209282,-2.666342849,-4.294232374,-4.245368102,-4.359803938,-6.26297693,-7.54548985,5.055054713,5.481422895,6.235545297,5.813681357,5.848574712,6.571684235,6.964644115,6.251430274,7.304010163,6.984017924,7.078760705,8.443818155,0,-0.359980077
0.239447985,0.119678229,3.14279571,2.602513537,3.564083219,6.108078746,5.635629415,6.149945835,7.998035164,7.937799116,8.572916518,9.901988519,7.591963292,6.833430758,7.262979327,5.661888283,6.830099894,6.090698019,6.952864852,5.341740808,5.753601323,6.108809895,5.428305307,5.383460725,1,-1.688201208
-0.391861265,-0.112007842,1.136771361,2.072998896,3.075189523,3.501466358,3.058806762,4.320944472,5.764264309,5.638543317,6.599420199,7.841577297,1.701838831,1.169087205,2.279376217,3.143845154,3.712990018,4.527272204,4.267352818,5.280462775,5.214385161,6.25688185,6.61440025,8.128016059,1,-1.020447065
-0.181455266,1.41479617,2.417388897,3.328316717,4.119767034,5.831842625,7.168305158,6.91959447,10.19268006,10.06630383,10.71030681,10.87104974,12.53808853,11.30156189,11.94475159,10.84368763,10.18267126,10.11249109,9.376909894,9.056281441,8.510946189,8.157297588,6.998259682,6.736965886,1,0.622174781
-0.148992154,0.118940185,1.657217907,0.166342336,0.27393098,0.877795371,0.32144353,1.137906269,-0.082237386,1.556740844,-0.900381347,1.296018591,10.35004463,9.917818456,9.339110589,9.48145978,8.571956967,8.314068692,8.185287804,7.619646693,7.15196634,7.250347601,7.18076583,6.527659154,0,0.492750511
-0.997632759,-0.104163303,1.057926812,0.104778322,0.508543332,-0.408827381,0.828811229,-0.880129327,1.10239476,0.852751457,0.050028382,0.443839983,8.873164313,9.250839852,8.373535274,8.384245427,7.821535873,8.216065098,7.417379533,6.894047759,6.651476944,6.815200973,5.749008649,6.322377346,0,0.247990576
-4.035561634,-1.063794235,2.18949423,6.069973235,7.827414561,9.725906281,12.56417415,15.78731354,18.34140366,19.97151133,22.90826363,26.31882069,7.505007459,6.808120515,6.634612036,7.139861362,6.411674978,7.512235452,7.46974144,7.941718903,7.178598029,7.282033401,7.01972588,7.975978568,1,1.396051097
-1.598216074,0.493655446,2.380012292,4.596090838,5.293245963,7.383415298,10.83204151,11.83364548,13.47370007,15.23280638,18.02830324,20.18561483,1.296923178,1.298247781,3.219843468,2.805705111,4.493597818,3.07716626,4.699718246,3.186082847,5.807032797,6.317181741,6.350633151,5.197173954,1,-0.404060205
0.826276079,-0.086952039,-0.5316083,-3.121663209,-1.368065744,-3.024758507,-4.148981335,-4.361594634,-7.2890204,-6.279462524,-6.298952559,-6.498522114,-2.574832284,-1.397325043,0.185495517,1.057209019,1.12220216,1.828611983,1.820644168,4.678642012,4.727205815,5.50133358,6.9239619,8.004294664,0,-0.813713659
0.56426319,0.873360512,0.94762863,0.18997716,1.188007059,0.184179629,2.262857764,3.134945191,1.731415538,2.184184145,2.645017346,3.892182496,11.87754659,11.18459746,11.85136059,9.7663407,9.851597134,9.518048237,8.563089087,8.410500007,8.438291135,6.923649714,7.33450106,6.23754522,0,-0.117242633
1.969229015,1.015566007,1.714813565,-1.650041149,-2.494203476,-2.557478401,-5.844415569,-7.722285118,-7.299709297,-8.950988688,-10.74495852,-12.24853348,11.63235459,10.28947542,10.14123414,10.03402286,10.01886946,9.26460595,9.016874238,8.545250756,8.655032164,7.917881149,7.637036026,7.225766718,0,0.591999803
-0.607370434,0.330722572,2.496208702,4.943498578,6.951709788,9.510652913,13.13908824,13.7013011,16.80159064,18.49536432,19.9714814,22.8322683,10.78743459,10.68648708,9.307143416,9.967580819,10.63864138,8.813172907,8.277228885,8.922853501,8.320380801,7.638956624,6.704793485,7.718480026,1,-2.019681374
-0.175836553,0.6318986,2.248436127,4.782858968,4.537936895,6.366214693,9.394850005,9.690397962,12.08780509,13.48047636,14.06543012,16.8661531,13.3411564,12.75672884,11.94816267,12.41641127,11.11411284,11.65840598,9.920983144,10.21192524,9.766385753,8.764808152,8.012383072,7.280315327,1,-0.368382505
-1.172477794,1.149703025,1.471928388,3.992315064,4.815096547,6.413414736,6.973021365,9.106877655,10.25482658,13.21187924,14.90787748,14.24216219,10.48322169,10.64100056,10.99034371,9.605545198,9.262328072,8.597069006,8.386535287,7.505195531,7.818440496,7.520557185,6.643794546,6.400644318,1,0.04988127
-0.468457536,-0.482171467,0.753658335,0.369038788,0.996174348,2.037385807,1.821908142,2.983442859,2.481503949,3.412757716,3.959612131,5.830362973,3.585893932,4.613375952,5.046087187,5.03929687,4.680794247,5.349635324,7.021431383,7.16601207,6.884936943,7.256856749,7.510211368,7.203719436,0,0.21339943
0.689935033,0.767084981,-0.132981372,1.886082994,1.985628897,1.998925392,2.039735195,4.168011837,2.98328886,4.445174753,5.134214463,4.570564922,5.611401706,6.494701766,5.914797304,6.629304448,7.611395801,7.087757869,6.704712834,6.979688417,7.415067148,6.894044067,7.102237451,8.063431847,0,0.43312898
-0.080239286,0.108153757,-1.091974129,-0.050588349,0.640039797,0.929197102,0.834215899,0.709353046,0.992854696,1.023967341,2.138583922,2.258899916,11.69907604,10.77037239,11.38401673,10.94961702,9.539813434,10.0082148,9.701601113,9.220866457,8.671744025,7.709740376,7.664634599,7.8933738,0,-0.068598012
-1.876741141,0.75402964,3.752764392,5.454403496,9.759202792,12.60058688,14.69318077,16.99416917,18.96845831,24.74663534,25.63106606,27.78868242,6.342608946,5.316036333,6.366883046,6.056525844,6.460933741,5.930045092,6.882901675,7.034785549,6.320626897,5.80115313,6.867086971,6.390603029,1,1.589540606
-1.59608178,-0.372625878,2.094783091,4.030666096,3.434517663,6.791881257,9.694892251,11.0188623,13.59138898,14.88001079,18.43811311,20.24718215,3.641527959,4.060175929,4.508716144,5.436628391,4.755792506,5.304007406,6.256834222,6.419859355,6.601227857,7.744393801,8.167654721,7.842484483,0,-1.336293544
-2.74766333,0.620312093,3.44681519,5.967928391,9.968201954,10.90855632,13.72540254,16.57961872,20.26146828,22.94683759,24.88230279,25.63759028,7.510114541,8.436379266,6.752545149,7.673202489,8.08156524,8.070846868,7.473269239,7.270021837,7.62960737,7.681893388,7.642975377,8.042092739,1,-0.304134297
-0.859853384,0.075897938,0.229195777,-1.163365898,0.237113135,-1.965795275,-2.443037821,-3.108164825,-3.278708465,-2.655709552,-3.209411279,-4.44318073,7.84394769,7.890385159,7.041166212,7.182891734,7.617837661,6.58278264,7.815604834,6.577991564,8.253098347,7.494939783,7.210146037,7.55810485,0,0.154031989
0.199904017,-0.137241811,2.442042051,3.891768493,5.390642646,6.29289944,9.210583908,9.907077131,12.40628693,14.10370511,14.85776412,14.38030418,4.207692107,4.321237047,4.750945173,4.828794035,5.36270553,5.005371666,4.932802239,5.289002328,5.527989122,5.973001675,6.195434493,5.760971117,1,2.212458342
-0.258636115,0.049915381,4.143250031,4.920757561,6.861443765,8.814351205,10.65923102,12.33250937,15.31539421,16.57377653,19.11630515,22.02730131,8.081302818,7.934916726,7.942578606,8.021630058,9.345346461,8.084159078,8.098595148,7.758757804,7.299251868,7.218075472,6.873030962,7.256864836,1,-0.061085726
0.39210074,0.885620344,-0.451504964,0.238384659,0.110232135,0.118310547,2.419773821,1.895529895,1.079483828,2.506294956,2.701857197,2.326598724,7.586935815,6.150623998,6.774265311,8.143743677,7.419472965,6.91328394,7.19473084,6.416339525,6.715936328,7.087690617,6.279223101,6.384952065,0,1.055151753
0.376423875,1.507143755,3.755586958,6.211650083,7.730271474,9.31984348,11.66446369,14.09640791,16.73433728,18.54087214,21.44331501,23.08709991,8.410899321,8.786495272,8.11036037,7.892943112,7.401063711,8.218038377,6.874356989,7.123247949,7.433361361,6.683737256,6.906025309,5.47972345,1,0.069944751
-0.233568404,-0.422572397,1.6208232,5.098222716,5.647358926,7.140091024,9.083993258,10.1506427,13.34803437,14.45492769,16.32119039,18.17439893,1.830083387,2.659737847,3.66741872,4.140847062,4.088799903,4.489980435,5.388286307,5.772612915,6.698446128,6.990940694,8.118895065,8.509465078,1,-1.226557074
-2.961631881,-0.213676343,3.529534976,5.8471818,7.829775137,10.35070678,13.64405928,16.26769163,18.91944097,21.99273527,24.19453651,25.86357139,12.03925692,11.70542901,10.94382243,10.7987047,10.04853142,10.40327251,9.752746837,10.18404403,8.48881606,8.565393284,9.389342454,8.710977742,1,-0.023820939
-1.844505847,0.873361265,3.816722958,3.029714436,5.494586542,5.895598771,7.235540351,9.50558687,10.63844656,13.67557495,14.80930683,16.32794981,16.07622463,15.21380012,14.74883348,13.99520518,13.2920718,11.88958005,11.4265683,10.36883197,10.30351663,8.462992102,8.203657275,7.569144433,1,-0.57692295
-1.167911511,1.110882756,1.984843089,3.580541966,5.048906783,7.463014042,7.88979406,8.188212237,9.773286494,11.78329105,13.1118809,15.15645577,10.07062622,10.17161581,9.54215579,10.05457746,8.971683266,8.648827605,8.911807702,7.869225418,7.802651696,7.390005262,8.072447883,5.992353802,1,0.257893612
-0.792226239,1.695157161,2.493889483,4.421141122,6.952819888,6.311381344,10.15071568,9.412844745,12.27434424,13.2917348,14.54740293,16.06434965,8.156810912,8.655989277,8.787354204,7.389427263,7.650837483,8.41528402,8.310058283,6.622524568,7.104574027,7.459127489,6.074687831,6.889511729,1,1.044530922
-2.517118607,0.676291467,3.225782909,4.161691701,7.625792487,10.5916861,12.04111217,14.65489902,16.99301009,19.15753323,21.058843,23.84332477,14.34983467,12.94253373,12.43612266,12.2603474,11.19252413,10.41274553,9.887446199,9.579375042,9.242600412,8.323025292,7.601771714,7.02584388,1,0.550356942
-2.989945129,0.294516558,2.677622855,4.870726265,7.974044985,10.90741543,13.65212896,14.79817032,18.14468271,20.55899787,22.17838315,26.68891853,4.905527754,4.093939149,5.320545533,4.797627902,5.00439201,6.241041638,6.236349134,5.683005457,5.321213569,5.528798368,6.187044973,6.456589099,1,-0.860449171
-0.412643,0.371919253,-0.071864241,0.19616882,-0.593038478,1.728591694,0.424146135,1.079862261,-0.107823253,-0.511579582,0.310091795,0.418174797,11.62116362,11.18145161,10.75579153,10.08248817,10.12645344,9.434574689,8.937940521,9.32026012,8.023253379,7.226745548,8.116254324,7.121834265,0,-0.194474901
-0.900362281,0.457778848,0.965524791,1.727948371,4.81459038,5.332456021,6.126521574,8.019578899,8.492336447,10.62003367,11.43743621,13.92492578,4.542722179,5.227090208,5.476573456,5.158641172,5.878937053,6.025633446,5.973788963,6.131825574,7.15226658,6.654669425,6.668883147,7.56931836,0,-0.581419756
-1.188100807,0.070228975,0.356403774,1.869595697,1.448384925,3.424300708,4.900998238,3.961000515,5.147110753,6.508546744,8.275437641,8.906187809,18.72719952,16.26650116,15.32323031,15.12507269,13.83986729,13.65035997,11.83478887,10.64410188,9.362681739,8.046232318,7.804738572,7.339233651,0,1.257330617
0.706797081,-0.350633848,-1.769755799,-3.06280179,-4.007534488,-5.072864891,-6.164925098,-9.192302572,-8.794772125,-10.64164567,-10.76933007,-13.43355659,9.315160051,8.759191429,8.884010826,7.956166439,8.337945336,7.56645879,6.817456317,7.648647354,7.046558636,7.621346394,5.944974972,6.570916503,0,1.010829684
0.447801319,0.045199319,1.389313711,1.454785227,2.368251457,1.608950055,2.059014562,2.961608954,2.027394682,3.8199443,4.997598862,5.009872623,11.92181648,10.79704643,10.41265469,9.804007592,8.816665624,9.56050346,8.570521935,8.059028985,9.355383293,6.621842735,8.31987426,6.838252805,0,0.865161745
0.435510173,-0.569926271,-0.803781761,-0.902351284,0.300569535,-0.365401868,0.388062272,-1.944146735,-0.684287392,-1.206789551,-0.338608362,-1.334778463,6.871107172,6.33530693,6.425883026,7.302102721,5.459798509,6.817450731,5.58530839,6.152295256,5.366706447,5.48214943,4.830284845,6.00086605,0,1.16435489
0.123290925,0.894427935,2.908642778,3.475159677,5.10708779,7.38182862,8.203027076,10.62307723,10.62728044,13.08807248,15.46253342,15.84220106,14.9364577,13.99993967,12.87059493,12.39383733,12.49774382,10.33458752,10.31774561,9.254886246,9.176891127,7.504606263,7.458524994,6.033094681,1,-2.349952295
-0.92301243,0.596211647,1.417111083,4.046747346,5.638716779,7.268520816,8.323382559,9.447098117,12.77107096,14.13763213,15.07506606,16.88317411,10.93762921,9.686070057,9.892004703,9.625439337,9.093024485,9.164890562,8.648997345,8.58901937,8.397962696,6.47069543,7.398111789,6.731403521,1,-0.113579799
-0.256334376,0.165941039,-1.684005656,-1.391337687,-2.765692236,-1.372539711,-2.039045037,-0.718555192,-3.261914155,-3.018944479,-4.087211411,-4.799694088,4.721431451,5.872175128,5.749909664,6.204294683,6.057067968,7.158799708,7.034024672,7.402813006,6.935783991,6.994412266,7.945912561,8.416515572,0,-0.05740246
-2.384627642,-0.00673285,2.146243577,8.15792444,10.93242306,14.12290176,17.22455762,21.37294188,24.06523722,27.93816481,32.42574425,34.38779667,4.672200277,4.769018996,5.284317786,5.398867474,6.232999686,5.645771451,5.976035733,6.133686478,5.841330986,5.334264788,6.658465724,5.832299218,1,-2.359068979
-1.544567219,1.512716508,2.093391572,2.774950357,5.48667397,5.868006716,8.822738716,10.31583696,11.11236293,11.38569085,14.4536047,15.54141463,-1.781544354,-1.272632311,-0.567132005,-0.014940957,1.329962437,1.377285117,3.642198603,3.575275882,4.143788454,4.855876116,6.197606023,7.691911295,1,0.241530325
-1.575735834,1.48251268,1.379967886,3.171204749,5.735377648,6.343543376,7.688081697,10.41550474,10.89815557,12.86771554,15.90211918,16.21530905,8.154393105,8.036148148,8.543166255,7.921538493,7.805826148,7.872546306,7.655476949,7.772331833,6.399886159,7.076358283,7.866821461,6.343805832,1,0.354447749
-1.848495164,0.027272016,2.050989288,2.716980261,3.914642252,4.686063963,6.461416266,7.800690333,8.745005545,10.42037919,10.43081844,12.98311863,3.9745548,4.638057226,3.798422824,4.289444765,4.80987095,5.419023691,4.983171959,5.202913725,4.422368859,5.59615356,5.488900833,5.489231444,1,-0.684365042
-2.786754124,-2.842347511,-0.608256535,-0.888247158,0.413196696,1.195975092,2.149031863,2.223644025,3.90500731,4.511440467,5.969839828,5.700809381,6.220851842,6.797234014,6.832711218,7.50613036,6.043299271,7.711906963,7.457435327,7.670952005,8.195286243,8.161378504,7.872375322,8.389381479,0,0.570830433
-0.737787761,-0.275593389,0.442362486,0.453580123,0.305867653,0.487117696,2.960816302,1.34789307,2.744547822,3.637043798,2.964030782,4.12362912,10.9425328,10.11926823,9.525991417,10.1685859,10.58542471,9.776637098,8.694505797,8.653705045,8.177975738,7.8923952,8.064591155,7.641428359,0,1.31226381
-0.361591986,-0.794186546,-2.174161103,-0.773010162,-0.480034588,-3.072745651,-2.096627166,-1.907416893,-1.461781136,-3.244494027,-3.861544206,-4.148709504,16.83157498,15.76673445,14.77339348,13.78331809,13.13035926,13.63848371,11.68611167,10.52768429,10.17456848,9.555929296,8.639828592,8.427235449,0,-0.02058442
-0.907489227,0.731217945,2.635475589,4.939031646,6.380899499,8.635445039,8.731977854,13.46297496,13.3252793,16.57128545,17.13661602,19.89246144,5.560368402,5.92063235,5.751821105,6.264908838,6.897586113,6.574244194,7.189769628,7.121229714,5.692746912,7.831585702,7.956583892,7.919283875,1,-0.774176076
