M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,Y.1,Y.2,Y.3,Y.4,Y.5,Y.6,Y.7,Y.8,Y.9,Y.10,Y.11,Y.12,X,Z
0.267326756,-0.668532549,0.659644922,0.79195322,1.88154918,2.675251473,1.377291112,3.286158675,4.426595976,5.600077488,4.344997977,5.805838967,10.79426559,9.899968975,10.47710998,9.538576032,10.6459805,10.06746272,8.9151694,8.56361081,9.433528607,7.921860062,8.226359504,7.801926411,1,-0.357715982
0.215970095,-0.005469121,-1.231070906,-2.076350599,-1.875111166,-3.051797716,-3.395711581,-4.360827537,-4.976742723,-4.786952137,-5.800469828,-5.892774407,13.11458192,11.02945742,10.60401904,10.43877615,9.422465257,9.286522704,9.706647933,8.064092965,8.243245943,7.518727763,6.746060144,6.867515135,0,-0.294862655
-2.793629638,-0.980846407,0.548693974,1.167992405,2.596029623,4.055499537,6.198584288,7.81013086,9.26702106,10.33059611,11.78938088,11.73310049,-2.912700381,-1.452183546,-1.056091799,-0.636595942,1.152087947,1.105067203,1.759589484,2.605837146,3.177133844,4.161889689,5.277221172,6.160235371,1,0.355449649
-1.75349699,0.30394373,2.551588993,2.616082485,6.197796073,7.522209811,9.467606032,11.30803822,13.51228813,17.34576298,17.69276646,18.44278144,6.571356623,5.835957014,7.531919649,5.633239049,7.742102796,7.181770901,6.38670817,6.143793755,6.587110886,6.584736625,7.24017171,6.557370256,1,-0.956753132
-1.347629197,0.285105392,2.525858036,2.944255303,5.277018633,7.353382059,8.815751985,9.377559835,10.4237944,12.82978564,14.82611661,16.50629742,-0.15192696,1.323943803,1.942307027,2.267343955,2.618255915,3.376610617,4.244674329,4.19475555,5.147989393,6.658733062,7.660732492,8.476026602,1,2.033869648
-1.653240201,0.703180136,-0.326947082,1.751578171,1.379249831,3.30699235,4.120193198,4.492583585,6.511325468,5.681248521,7.244718472,9.567365589,5.705838382,6.87116205,6.400589384,7.656623695,7.726049309,7.945159427,7.831581174,7.640923931,7.309022848,8.288739803,6.871984271,8.138694884,0,-1.102868917
0.382915367,0.131449513,-2.426319314,-2.234860105,-1.647350802,-3.970194735,-4.632594377,-5.470917575,-5.596294819,-7.47241272,-8.484749136,-9.049431788,-0.133806991,0.849578121,1.166045653,1.906313973,2.294342643,3.386505374,3.793117435,4.177625038,5.30132757,5.926987204,6.282268183,7.220555197,0,-0.246393261
-1.538297177,2.422814828,4.279034037,7.835005034,7.784557836,10.08000962,12.77729057,16.35329366,18.39675255,19.36145168,23.38917051,24.09272468,11.71935254,10.91486729,10.71188893,9.829215522,10.20886095,8.39895861,8.860939546,8.334010032,7.968463674,7.227975004,6.698118897,5.265958114,1,-1.159849284
-0.475701917,0.497588277,0.080694012,1.552436413,2.507618807,2.460348885,1.860562144,3.878702424,3.780967108,3.836698729,4.218696931,5.93273276,-0.707654656,0.46574935,-0.023614868,0.82615585,2.430716731,2.82595395,3.814464406,3.524122081,4.747878716,6.113198416,6.306009268,6.541019341,0,1.313739711
-0.888731163,-0.327903064,1.38837977,3.402748067,4.804074065,4.184193455,7.621441743,7.341670847,10.4330856,9.737617862,10.96861667,12.92915579,6.740210932,6.165311964,5.769883204,6.435051399,5.663248136,7.151781342,6.135168751,5.400078062,5.303717138,5.996640807,6.351298987,6.226726218,1,0.609684915
-1.305468959,0.774606678,-0.481978466,-0.135943866,0.528165751,0.996457307,2.022920942,1.802738518,1.792125304,2.073684043,2.776218054,3.418564374,6.889541541,7.27048019,6.917487722,7.268479364,7.394350639,7.192827765,7.804421697,9.308747144,8.935630796,8.415922036,8.070444237,8.169355241,0,0.779187701
0.726150562,-0.242837794,-1.298888527,-1.416301236,-2.540722764,-0.88672535,-2.744017948,-4.320969824,-4.914622301,-4.34095693,-4.664332676,-6.595152867,7.076067173,8.543768139,7.806104178,7.415278827,8.163037498,7.949470002,9.26617631,7.881450721,8.955825622,8.884438776,8.877115795,7.610787093,0,-1.525039833
-0.047344139,1.171259695,3.616349275,3.919087339,6.072907462,8.747186592,10.46247736,10.52172686,13.18459918,15.2951175,17.13169298,19.01090504,19.20860246,17.22564061,16.77800378,15.33094996,14.49410625,13.35907723,12.0740132,11.40899006,9.411702696,8.873543803,8.398435832,6.285432321,1,0.373734486
0.016660019,1.34295296,1.682034966,4.207795956,5.786661477,8.040672781,8.778940688,11.20251637,11.87604066,14.94644052,15.95823523,18.34187249,11.78354231,11.63790476,11.18620505,9.597023919,10.04109322,8.5921188,8.035294092,7.752468103,7.46855874,6.89608804,7.083551541,6.753694104,1,1.912038925
-1.487159059,-1.556942862,1.709391086,0.180072337,2.229637817,3.241655674,3.860467457,4.240517793,6.115235202,7.698895041,8.511909212,10.96412241,9.876341788,9.567578985,9.782283163,9.498994371,10.02924593,8.679116916,9.183375177,10.24321564,8.754625455,10.74189294,10.59382523,9.220267516,1,1.81478288
-1.936655265,0.020787319,4.154107768,6.252144214,10.69349445,12.51744988,17.14402522,19.80732653,21.89729162,25.88246567,27.70961192,31.22890289,19.2797334,18.55703463,17.38265027,15.79559852,15.12555462,13.58027513,11.76437324,10.87372744,9.491009204,9.744189693,7.122988407,6.589934548,1,0.671359096
1.308387756,-0.39550417,-0.304820124,1.075042299,0.489710086,-0.15623817,-0.163469029,1.02807804,0.605959451,1.235293392,0.102403565,-0.348346148,7.3932496,7.385144477,7.202005806,7.196925663,7.71804027,7.271296942,7.62435164,7.543686825,7.458812436,7.597571097,5.817488198,7.611298852,0,-0.775200854
-0.916268172,2.368046478,5.149903509,8.65581157,11.00590614,14.35481434,17.90974358,21.51167772,23.07653088,27.87170472,29.4267574,33.98971644,20.90439282,19.91196224,17.84959667,16.29062363,14.49627263,13.84517541,11.12890315,9.5507265,8.956979096,7.078732555,4.61178509,3.813928615,1,0.002520956
-0.780900663,0.07458969,1.636547866,1.492425743,1.88300599,2.047156591,2.60370099,2.523558447,3.762338317,3.156531321,2.843008071,2.909874721,-3.686651133,-2.998049982,-1.92825013,-1.297513286,0.020164739,1.755122222,1.799522962,3.014305971,3.513473654,5.399605759,5.993491536,8.428892953,0,-0.382852902
1.139993931,1.504251784,-0.181434261,-0.779864911,-2.463008959,-2.794300113,-3.237279805,-3.700564613,-4.721282149,-4.067246439,-5.731837254,-6.48640346,7.049055294,8.126010272,7.125636866,6.695538116,7.331591062,7.33469002,6.525222322,7.871781044,7.49467631,6.956248626,6.766259795,7.794875663,0,-0.998671669
-1.681134362,2.121617243,3.69711166,5.678341713,8.885913761,10.45441545,12.14071805,15.39555439,17.06614081,20.44238305,22.74044535,25.40442791,6.514863162,6.068904904,6.744402998,5.528717311,4.764404152,4.434567358,4.176128596,4.058955843,4.384968739,4.588063465,3.562556552,2.332773645,1,-0.71821889
-1.024276232,1.355797754,3.279362571,4.281811556,5.343119611,9.731772475,10.6603983,13.06353659,14.58414094,17.18517659,18.77910112,20.2475874,9.861121979,10.4072656,9.861202225,9.887986074,10.88619275,9.681681241,10.0554731,9.95929507,7.970198787,8.567488073,8.796088744,8.252792325,1,-1.216100022
-1.136817286,0.861462222,2.443859842,4.554274724,6.513930571,8.717419307,11.27472257,13.46685269,15.08661786,16.7657109,18.05305134,20.83390753,9.354913401,9.111793636,8.977502688,8.306523123,7.7810526,7.823257669,7.196803708,7.586141655,6.746554458,5.671864075,5.950549493,6.148617106,1,1.079804197
2.037427478,0.62244795,-0.071209849,-2.312956132,-2.344885462,-3.234730104,-4.689287958,-4.948455515,-4.439021383,-7.473104301,-6.26123356,-8.269381519,-3.901308019,-4.64940714,-3.235810791,-1.272989705,-1.235233627,-0.909569975,0.853844255,1.675141043,3.591672801,3.60813095,4.884295086,5.836482579,0,-0.717381454
-1.700265375,0.109316874,0.497055536,1.638264742,1.308666231,2.707769179,4.374141782,3.163532458,3.929193796,5.134805585,6.060539287,6.977734868,12.99130654,12.08931545,11.95430042,11.06587302,10.71906395,9.518931532,9.719758194,8.590709645,8.260765122,7.614973982,7.220235173,7.080282486,0,0.666513114
-1.113870185,0.436711921,0.070797714,-0.752515384,-1.080184359,-1.899555155,-0.990220036,0.370012538,1.075661079,0.148481368,-0.164927471,0.12183825,8.728409116,8.36584975,8.281117065,7.537270258,8.279507248,7.893759209,7.130087607,8.287948464,8.713310043,7.560434035,6.893064681,6.736428546,0,1.673673114
-0.954715651,-0.373993511,0.851775264,3.434635172,5.639196809,5.604630518,9.082261688,9.409743521,12.83765774,12.7568511,13.66351812,16.78212458,13.78094063,14.12120251,13.18549247,12.88901105,12.32764982,10.85485587,10.91307493,10.63611311,9.560624552,8.856325007,8.960245061,7.496258397,0,0.07220096
1.809695696,1.076314811,-0.421761386,-1.228052277,-2.53695505,-3.345403201,-2.567752879,-3.284352813,-4.916309651,-5.262915032,-6.904492314,-8.649182472,5.825882243,5.210041209,5.12179164,5.602204701,5.784192547,4.834319493,5.46051307,5.229469376,5.795984521,4.952071475,5.279792376,5.308596263,0,-0.442651081
-0.74943427,0.36535411,1.801364608,1.861811032,2.031668727,4.033921191,4.813204925,3.869182964,5.908677614,6.55413013,5.713300636,8.594324623,9.894139105,10.20819296,10.22685507,9.400778703,8.258760767,8.270726683,8.467071296,7.255062912,7.27119006,6.614349183,5.702417299,5.558388126,0,1.124899854
-0.068330842,1.398034976,2.656292501,3.637237043,5.687660965,6.634408227,8.008066577,8.611320041,10.34652473,11.62649262,13.06603708,13.98154988,9.370823878,9.278850503,8.81868431,7.639369874,8.92238923,8.270416637,8.110585088,7.240707294,7.820104702,7.4397504,7.308629273,6.554013559,1,0.36442003
-2.786448561,-0.273252736,2.122193132,2.641131009,2.293386172,5.721511497,7.187299772,7.830822912,8.821459213,10.17178531,13.92260845,14.43371944,1.45219728,2.490554761,2.142690325,4.338374009,4.235222428,3.945738723,4.960830719,5.595033906,6.636914091,6.976865891,7.139705103,7.030999502,1,0.679735937
-0.264268152,1.228625579,3.026011176,6.005970575,9.846147582,12.01140599,14.36799173,17.85023239,20.15611352,21.99089595,24.63339775,27.80591304,9.877790224,9.532187158,8.62799321,9.047480549,8.53682864,6.716851912,7.655591813,6.529810497,6.403398426,6.309237821,6.721726302,6.121763175,1,1.998354901
-1.231756564,-2.161000559,-0.627573272,-0.495125245,-0.088598428,1.173749539,0.767089696,-0.255285687,0.075571332,0.309032934,0.943900522,0.725375458,14.33165263,13.42159791,12.82816165,11.93512164,11.5527056,11.71342419,10.50474164,9.90623582,10.46701234,7.869934827,8.370469428,8.358224618,0,0.511672418
-0.445142955,2.617957684,2.843799758,4.903164289,5.019074267,7.417679719,9.19563109,10.75763139,12.73570653,14.07977001,15.47844547,16.3825207,14.72216348,13.55193363,12.70356141,11.13350573,9.586023346,8.740488058,8.96010054,7.768268997,7.266934524,4.904594434,5.545119364,4.249576173,1,-0.828519537
1.403567524,0.183288083,-1.055297111,-0.823833479,-1.395090931,-1.199624254,-1.554514489,-3.773080174,-2.139088146,-3.903627519,-3.977239684,-3.589838031,12.20564374,12.02578676,12.06333864,11.01761564,10.69392458,11.22751584,10.41716619,9.220195957,9.317036379,9.108170476,8.658805008,8.624492421,0,0.336903491
0.307874054,1.212762312,1.333167304,5.48822687,5.480771917,7.310693641,9.510567411,9.712775044,11.61808367,13.29477714,15.03328373,15.38657694,5.398225261,5.311421129,5.151107831,4.63367917,5.190718275,4.757939148,4.432638081,4.239112697,4.962433815,5.882412877,4.445424125,5.029307524,1,-2.082119903
-2.115645775,0.949214142,2.556905049,4.380920517,5.92936976,7.657840235,9.702345472,11.90671898,13.40509397,14.60108511,17.44070913,18.78438443,16.51883733,14.89289431,14.29072143,14.23986342,12.91910928,11.27482134,11.16296711,9.367192497,9.968998527,7.745875425,7.017284156,6.597748027,1,-0.430770248
-0.64309293,-0.121661047,1.368917728,2.735798657,3.011524715,2.160224099,3.70169445,4.301893504,4.322356232,5.725906045,6.939117131,6.867450664,16.8539976,15.31344188,14.0553238,15.01153267,12.64909868,12.78340671,11.14939269,11.66063956,9.815312353,9.702683657,8.623576551,7.3770132,1,1.97930355
0.876537339,0.767179588,1.42560881,2.062230352,2.831563362,4.174358061,4.668523252,6.805641821,6.659884796,6.841074477,7.34842995,8.635636858,8.44103751,7.289432206,7.517025649,8.067144403,6.95437093,7.513480714,7.362867737,5.887658643,6.549776028,6.618410394,5.763687043,5.967557664,1,0.580382969
-1.464003923,1.110053105,2.489488533,6.582935195,6.516506784,9.987542308,11.11265649,11.81392668,13.89346564,16.15680031,19.24718627,21.61443839,10.4846021,8.150526059,8.908294393,8.249957476,8.300451259,8.266387848,8.466342266,9.401998505,7.803279749,8.043463906,7.768931726,7.637561338,1,-1.640332099
0.740449881,-0.11819506,0.206920363,0.079773579,0.055260719,0.549310707,-0.658688639,0.483520707,1.199579006,-0.190268445,-0.175588986,-1.209919098,9.335200506,9.633358382,8.155172547,8.561181655,9.504259251,9.531121604,8.264881335,8.422126521,9.006625803,7.470583231,8.988140871,8.6387298,0,-0.263749972
1.433639754,-0.832301821,0.24968468,-1.72661119,-1.891246017,-0.720384128,-3.949934962,-3.689155785,-4.046345945,-4.931891448,-4.035319007,-5.937993809,1.569853507,1.328468875,2.418165602,3.266798916,3.466025297,3.670736724,3.895537498,4.468748724,5.142527208,5.931335124,5.568518381,6.893741707,0,-1.389468356
0.122703884,0.018115775,-0.788902055,-1.740754932,0.566155213,-1.103755575,-0.006311303,0.082956846,-0.098636881,-0.499870521,-0.122365012,0.050112376,11.81910276,12.31685674,10.66260356,11.02913948,11.00913374,10.8691465,9.439134121,10.15665967,9.616423592,9.23097757,8.688536181,10.23567493,0,0.730018611
-1.633617601,0.259621098,2.76180378,4.304170324,4.391849761,6.907934645,8.387437142,10.05033778,11.14237155,12.17138087,13.34066982,15.05035421,1.857069156,2.688648221,3.301333906,3.814453027,4.205518794,4.613888364,5.818520581,6.273957874,5.354133446,6.67141327,6.830789294,8.672024002,1,-0.865427562
-1.787677395,0.165389923,2.074738736,3.80964542,6.444360067,9.627771935,10.12709606,12.06149384,14.2780174,16.32156376,18.83930391,21.1918393,5.593353509,5.695854505,5.302219971,5.242047384,5.689855881,6.134651641,5.353558795,5.891999973,6.471821527,7.302078558,6.892403896,6.493935534,1,-0.611435596
-1.189959359,-0.102194614,-2.654339689,-2.394625343,-3.97455529,-2.796046401,-5.471745673,-5.557158697,-5.366653603,-6.397579863,-7.128618027,-7.637484347,1.182607475,1.05033911,1.449400072,2.6063564,2.895678931,4.284313737,5.169454856,4.746994954,5.74990122,7.343678567,7.385808767,8.009798062,0,-0.272045343
0.87980067,0.664007472,2.145787452,0.911212264,-0.1606284,0.952999475,0.71187738,1.227938187,-0.065980734,1.931705787,0.698655793,1.457456903,15.58646517,14.2513961,13.66473931,13.25055748,11.65738317,12.12520648,11.83451601,10.14813106,10.4564244,9.806938892,8.273281332,7.919843524,0,-1.116387187
-0.021726698,0.396068954,1.626848284,0.616209062,0.614771187,1.725785703,1.585057864,1.836640066,1.199103904,1.797052386,1.744153357,2.776447129,13.21707009,14.33393905,13.09984309,11.80413815,11.2796999,10.34041643,10.37327108,10.11512506,9.65698066,8.755281673,8.353963978,7.484000617,0,0.415056927
0.464266638,0.559552287,0.241923901,-0.674430187,-3.471231202,-3.177555608,-3.910204992,-4.480028697,-4.796436499,-5.986561669,-6.651353244,-8.095740551,21.82022684,21.01343074,19.10869545,18.34845502,17.14826662,15.56744919,14.06665452,13.60012368,11.45508811,10.53644279,9.156908119,6.876927514,0,0.491958714
-1.267636054,-1.071080769,1.053132875,4.435234848,4.507211933,8.900042087,8.898122719,12.45900654,13.54141564,14.95019485,17.74157101,20.11015602,10.31890862,10.2444875,10.26762983,9.523754037,10.28199789,9.091181974,9.151630527,8.554281214,9.194748497,8.181863673,9.645182133,8.506200772,1,0.936022184
-0.926609871,2.160002589,4.349244038,6.181979341,8.36200052,10.0982512,12.88694297,15.82811727,17.58224413,18.9949814,23.02745714,25.95915288,13.94549808,13.25392738,13.09517409,11.20404988,10.65957265,11.19782294,10.09257414,9.84112163,9.161481145,8.478186814,7.268538571,6.5300852,1,-0.548291628
-0.582245849,0.841431087,2.133292365,6.854757906,8.934764857,12.8963004,14.91026627,18.26686028,19.11270981,22.56395507,25.37433823,27.39378694,15.38994542,13.99900946,13.93356584,13.1006214,11.95354693,10.74678018,10.38816214,9.346544787,8.142848597,7.162198734,8.089631522,5.507477113,1,-0.744137573
-1.250118808,0.941904525,1.247102374,1.447172424,1.72921466,1.966193092,2.930254635,2.709292249,4.34590384,5.391568256,6.483901664,7.223529365,5.844449311,6.972526955,6.244803187,6.693473204,6.816213331,6.945383257,7.079056288,6.523332528,6.861973682,8.083478552,7.795743105,6.866852776,0,0.694528641
-0.202288038,-0.203702708,0.636536418,0.591163474,1.294604408,1.324947083,2.379597853,3.032533515,2.143813138,3.292960603,3.464173708,5.403823852,3.245660255,4.767204019,5.212634428,5.462767416,6.22535146,5.895811278,6.175133405,6.766126489,6.619724118,7.049264563,7.867408211,7.442308632,0,1.795972346
-3.238883636,0.149402029,2.762080275,3.249521341,7.338866811,9.700838896,11.21343404,13.85485309,15.36693398,15.74575097,18.92000347,21.39210294,9.886558409,9.978574613,9.293846053,8.781858301,7.622878035,8.727718349,8.798318673,8.32366963,8.155893436,8.404152855,7.328251896,6.976573526,1,1.490817571
-1.163912949,1.724557442,3.84741185,6.413791638,8.405086073,9.890819876,14.21121243,15.81895406,19.17126797,20.95245338,23.9519926,25.69075767,1.094061242,2.079426612,1.974730032,2.628151273,3.594544671,3.685579965,4.223883298,3.27613486,4.234528819,5.525662029,5.431601938,6.682025236,1,0.430050264
2.466662654,0.361954729,-0.327226551,-0.649454585,-3.408457209,-4.451534197,-5.656623116,-8.562442737,-7.521601388,-10.29769818,-12.09426559,-12.89729691,-4.390947132,-3.628364926,-2.293235922,-1.425275002,0.325182126,0.938311924,1.867569141,3.434273894,3.910369888,5.396330939,6.801104313,7.895199213,0,1.547679918
-2.607898804,0.986314215,1.411341701,5.21559227,5.902330808,7.788944377,8.886785253,10.8047775,12.62134229,14.46451488,16.692438,17.0531325,16.86887246,15.54370581,14.57301013,13.59241916,13.35935608,11.823893,10.58760995,9.7474904,8.945336481,8.219074745,7.554845314,5.946875443,1,-1.084099469
-1.138686805,1.611829565,2.958502757,3.209240625,4.397391029,4.60373069,5.595840963,8.836109585,8.74415178,9.388203943,11.95028295,11.51585068,7.645927983,7.286783325,7.194702392,6.98430323,7.43999522,6.4291363,7.089205443,6.824097021,7.069930497,6.208364243,5.174155426,5.325723354,1,-2.176916821
-0.373465176,1.207402939,3.422195799,5.072855999,7.101751224,8.259588886,11.0477394,12.32462479,15.38070399,16.91961439,17.75322558,21.08909077,11.85156955,12.35395801,11.37787435,11.56187218,10.14622452,9.532561502,9.257869267,8.232697567,7.055255963,7.620393159,6.434798584,6.40435826,1,-1.107756035
-1.909499686,0.056372592,1.952991921,0.308040217,-0.094525868,-0.084541982,1.869323987,1.390374556,0.400169241,1.543439376,1.626926143,2.475318531,9.273834747,9.272739383,9.668352869,10.29934678,9.433543738,9.132806359,9.909824853,9.150854404,9.074822384,8.362450304,8.912955852,9.239743889,0,-0.14566994
-0.532601658,-0.3901133,2.057849309,4.589209504,6.796569294,8.468772171,8.354814248,10.10679745,12.13162757,13.63358144,16.05432902,16.83227337,4.32068293,5.30332484,5.373127541,5.089031391,4.860963662,4.020454835,5.747444557,4.05817,5.464167025,6.908426281,6.442386824,5.808494787,1,-0.660765482
-0.354407642,0.322587422,-0.60160106,-0.834986353,-1.744129059,-0.958425332,-1.362133427,0.55171651,-0.522749521,-1.354738385,-2.380326777,-3.589461886,13.53978337,12.67626945,12.08794046,12.03308578,11.51569193,9.517998319,10.2333328,9.816885992,9.185394501,8.58338634,7.584212129,8.151952335,0,-0.231505722
0.869821273,0.822245894,0.285729669,2.176443175,2.292228916,1.51509791,1.093891532,2.82791524,3.162048397,1.623454346,3.628485862,1.817683774,15.5134862,14.67009604,13.84361756,12.64010038,12.52721059,10.6201914,10.72927341,9.771792842,9.273157774,8.183452444,8.212303019,6.044645144,0,-0.726708274
0.325625402,1.418423588,2.682066845,3.729392163,5.834405519,6.672086282,6.237919437,8.922772413,11.06487797,12.22593955,12.72169522,14.34750277,5.25581645,5.766288993,6.012371803,5.871164069,5.776953372,4.851615651,5.778414572,5.73916421,5.952149475,6.513937173,6.193182999,6.559278325,1,-1.26228983
-2.062410511,-0.210320523,-0.073158285,0.175868477,0.605673414,0.79345032,1.24911084,0.510997494,1.592904998,1.106164772,1.489406346,1.232056775,14.30060377,13.07957093,12.72252312,12.35283823,11.31397734,11.88888913,10.70269901,10.69510255,10.02442107,8.394478412,7.991925677,7.157222549,0,-0.54806851
-0.919952056,0.971171868,4.090217457,4.656476566,6.151753042,9.198573261,9.670028679,12.28896624,13.29657178,15.62208528,17.56828031,20.15435846,20.34789517,19.48058929,17.56233876,17.48838585,16.53461441,14.01823352,12.9353098,12.19102355,10.86584766,9.814243176,8.617772763,7.358406253,1,0.561779873
-1.224151433,1.718060205,1.631929208,4.986517392,6.940113041,9.635964452,10.52793697,14.89222657,16.47358821,17.05715433,19.60057999,22.66844358,21.4063694,21.44147042,18.09093038,17.02015014,15.00208085,13.97373859,12.05458859,11.34351157,9.712694239,8.911007694,7.066445345,5.850265611,1,-1.452363143
-2.104819188,-0.445784572,2.568456097,2.857630532,5.203503071,6.533885898,7.829209509,9.469256089,11.01544788,11.94390876,14.76473909,16.64478912,6.431213301,6.463217481,6.166647092,6.309438833,6.339982848,6.415093435,7.433044448,6.900716204,6.559375492,6.905755004,7.410423753,7.27115391,1,-0.862633214
0.208830147,0.270682537,2.282907476,4.836511923,5.009877789,6.665327714,7.649884965,9.042622169,9.644753334,12.39686601,12.28979138,13.61336004,8.014609116,7.574466875,7.955364012,7.042441967,6.984019513,7.453935582,7.336991197,6.488711353,6.9479692,6.996140993,6.532608035,6.663377916,0,0.005388444
-0.913438856,2.042937025,3.03292896,5.485099051,7.504094836,8.841739922,9.423831733,13.35893909,13.18790859,15.55317875,16.40611982,19.9563449,7.781094766,6.958539441,6.60635842,6.133880514,6.293849886,6.031702125,6.157815524,5.133878581,5.737533268,5.677041923,5.839363318,4.548212679,1,1.984707407
0.588918774,0.968902227,0.309018781,0.87080042,0.800575521,-0.573033153,0.761548739,-0.117575799,-0.224026017,1.253514132,-0.971557059,-1.598282614,12.11636724,11.48012989,12.96331565,10.84149255,11.54796917,11.3820708,10.90220426,10.1115418,9.535486585,9.631673023,8.170471408,8.497360204,0,1.56423773
-0.953130466,1.365684136,2.686315488,3.080764458,4.175518765,6.042930672,8.679817916,8.912034887,11.00759102,12.96820527,13.64231568,14.76133329,4.528808675,3.890812849,5.033035895,4.551296032,4.023796282,5.641757878,5.853290312,5.652420075,7.143024662,6.417711683,6.904385361,8.181012969,1,-0.95432123
-2.300953363,0.748805432,2.863651608,6.199894005,6.791996713,10.44061034,13.1288562,14.31017626,17.51303977,18.73320775,20.33131832,22.84618191,14.07282683,13.53536156,13.01272536,11.92116571,10.82407444,10.61873597,9.5259853,9.322957812,7.796998329,7.814578805,6.219859858,4.857925817,1,-0.582593968
-2.509809513,0.494889767,1.197515218,5.326961864,8.253858544,9.948952069,11.91677214,15.18770073,16.99274109,18.81617504,21.93823905,24.14508406,10.14723507,10.58777121,9.965619936,9.475973464,9.117732063,7.930974759,7.978453659,7.645959606,7.299258516,8.251387971,5.381486041,6.481711247,1,0.110657949
-1.164986323,1.712031845,3.733033753,6.814105758,10.58738214,11.88776489,14.40098683,17.09501291,19.68675269,22.92456098,25.46045834,27.53626721,12.02793283,11.84957787,9.829071075,11.16626619,9.95221715,9.542934342,8.118933875,8.147695608,6.832083913,5.803521028,5.793872493,5.322075711,1,1.106543432
-1.212432809,-0.405589739,0.424147097,2.192926923,1.062321471,1.100332924,1.430923904,1.248212788,3.073650586,3.881875897,4.066967196,3.232934931,9.98417843,9.522914152,9.930473895,10.35788337,9.190443168,9.162938797,9.312936961,8.91787,8.108364854,8.330216107,7.128124285,7.11560619,0,-0.464382868
-2.343305373,-2.123460819,-1.805080532,-2.361895247,-1.825374699,-2.624085325,-3.727344624,-3.601656119,-3.240862418,-3.842559521,-4.862979728,-3.997438749,7.352468798,6.638241574,7.209126813,7.272668234,7.171286806,7.151872669,7.041622852,6.644615169,7.707870625,7.492360146,6.959925509,7.625385168,0,-0.839492143
-0.000594674,1.382950626,-1.740396791,-0.435197399,-1.150430201,-2.006201736,-1.446269144,-2.067187402,-2.532666143,-2.190616185,-2.816608564,-4.47047767,-1.904840426,-1.707584242,-1.243779538,-0.383518529,0.43594727,2.172661361,2.250163351,3.010995039,3.985103654,4.660318225,5.3303686,7.114034416,0,-0.232373833
-1.00010518,-0.872868677,2.815069502,1.562449424,4.245337042,4.894916438,7.917039497,8.119810122,8.811945054,8.645628221,9.577481606,11.65772035,4.300078427,5.738263632,5.506045122,5.938960283,5.813753304,5.362350592,6.028900875,7.688230725,7.666545213,7.401437808,8.125967026,8.044635757,1,0.652659985
-0.47181677,-0.636152436,-0.53850146,-0.648645875,-1.933653106,-0.469697171,-0.907281706,-1.411594052,-2.42175699,-2.186687585,-3.188413441,-2.222904086,0.770896416,1.464699407,1.922988632,3.310763125,3.60896851,4.569723697,4.820812964,5.393715133,6.321753432,6.641656302,6.676524782,7.08955303,0,0.447972369
-3.227731131,-0.199787277,3.796474175,4.278796547,6.047926208,8.366138674,11.18843264,12.86682847,15.18616958,15.93148608,18.47952834,19.57443492,9.428897492,8.694683169,9.641729477,8.441094105,8.522445657,8.742316772,7.747549989,8.130201043,8.292480943,8.159368434,8.242177929,8.082196187,1,0.801664513
0.300837286,-0.437007374,-0.860398334,-0.340028988,-0.507538337,-0.086077516,-0.461019588,-0.168604425,-0.527398317,-1.700676075,-0.618381166,-0.904028732,5.973859841,5.278628039,5.347835301,5.997436306,5.573603722,6.497604046,6.611892342,7.166986453,7.449667465,7.45836129,7.191129425,7.509563876,1,1.177468047
-0.607096943,0.914582254,-0.151137878,0.232407508,1.786831098,0.624212738,-0.501515974,2.307609404,2.254135303,1.074690257,1.636430294,2.277725226,-4.31279493,-3.041837291,-2.542257935,-1.530390116,0.431260011,0.826692476,1.737855334,2.927576963,3.988262848,4.717472597,6.195537053,7.172770104,0,-2.246210399
0.479914208,-1.586000293,0.217233817,-0.268851321,0.153048183,-1.57148607,0.380818378,-0.923717933,-1.144262245,-2.465400854,-1.044323659,-1.992605136,-3.99384577,-3.44894497,-2.200377121,-0.342427655,0.166431862,1.858545333,3.304834344,4.395694508,6.495794648,7.137221098,7.258303568,8.584554698,0,-0.17056141
-2.144102736,-1.293281685,2.445720542,4.927800311,7.531787698,10.96633608,13.37259992,14.91694847,17.49159414,19.33163819,22.26791811,22.21199622,15.05146253,14.40371498,12.77601689,12.80644137,12.01816238,10.58537556,10.37370721,9.641927325,8.556796771,7.991099339,7.596394282,6.344542394,1,0.117978691
-1.660953197,0.64917898,2.26340263,3.391362928,5.180195575,6.342328384,8.160337726,9.359586455,11.42913273,13.23755339,14.7223812,15.49550587,10.10571767,10.06109753,8.34680656,9.646084903,9.162015657,8.280380786,8.224018739,7.273104915,7.537485077,6.807012038,6.802027385,6.454551685,1,1.136346092
-0.38596123,-0.592674234,0.116886159,-1.040456728,0.658898459,-1.992410008,-0.570665233,-2.25277069,-1.910660122,-1.25822215,-2.539627348,-2.807822663,8.653235689,9.237291568,9.927829975,9.54218473,8.693147419,8.6834802,8.45613619,9.104791732,8.640477351,8.80975319,8.70661003,8.527898947,0,0.171474327
